speed,Class,Region,Year,Month,Day,start_hour,start_minute,end_hour,end_minute,duration_min,start_hour_sin,start_hour_cos,quarter,day_of_year,region_activity
10930,M,6.836259277277067,2006,12,6,8,2,9,3,543,0.8660254037844387,-0.4999999999999998,4,340,3.4965075614664802
10930,M,6.836259277277067,2006,12,6,20,14,20,22,1222,-0.8660254037844386,0.5000000000000001,4,340,3.4965075614664802
10930,M,6.836259277277067,2006,12,6,1,30,2,54,174,0.25881904510252074,0.9659258262890683,4,340,3.4965075614664802
10930,M,6.836259277277067,2006,12,6,21,44,21,55,1315,-0.7071067811865477,0.7071067811865474,4,340,3.4965075614664802
10930,C,6.836259277277067,2006,12,6,12,53,13,3,783,1.2246467991473532e-16,-1.0,4,340,3.4965075614664802
10930,C,6.836259277277067,2006,12,6,16,15,16,26,986,-0.8660254037844385,-0.5000000000000004,4,340,3.4965075614664802
10930,C,6.836259277277067,2006,12,6,22,26,22,33,1353,-0.5000000000000004,0.8660254037844384,4,340,3.4965075614664802
10930,X,6.836259277277067,2006,12,6,18,29,19,0,1140,-1.0,-1.8369701987210297e-16,4,340,3.4965075614664802
10930,M,6.836259277277067,2006,12,6,8,2,9,3,543,0.8660254037844387,-0.4999999999999998,4,340,3.4965075614664802
10930,M,6.836259277277067,2006,12,6,20,14,20,22,1222,-0.8660254037844386,0.5000000000000001,4,340,3.4965075614664802
10930,M,6.836259277277067,2006,12,6,1,30,2,54,174,0.25881904510252074,0.9659258262890683,4,340,3.4965075614664802
10930,M,6.836259277277067,2006,12,6,21,44,21,55,1315,-0.7071067811865477,0.7071067811865474,4,340,3.4965075614664802
10930,C,6.836259277277067,2006,12,6,12,53,13,3,783,1.2246467991473532e-16,-1.0,4,340,3.4965075614664802
10930,C,6.836259277277067,2006,12,6,16,15,16,26,986,-0.8660254037844385,-0.5000000000000004,4,340,3.4965075614664802
10930,C,6.836259277277067,2006,12,6,22,26,22,33,1353,-0.5000000000000004,0.8660254037844384,4,340,3.4965075614664802
10930,X,6.836259277277067,2006,12,6,18,29,19,0,1140,-1.0,-1.8369701987210297e-16,4,340,3.4965075614664802
10930,M,6.836259277277067,2006,12,6,8,2,9,3,543,0.8660254037844387,-0.4999999999999998,4,340,3.4965075614664802
10930,M,6.836259277277067,2006,12,6,20,14,20,22,1222,-0.8660254037844386,0.5000000000000001,4,340,3.4965075614664802
10930,M,6.836259277277067,2006,12,6,1,30,2,54,174,0.25881904510252074,0.9659258262890683,4,340,3.4965075614664802
10930,M,6.836259277277067,2006,12,6,21,44,21,55,1315,-0.7071067811865477,0.7071067811865474,4,340,3.4965075614664802
10930,C,6.836259277277067,2006,12,6,12,53,13,3,783,1.2246467991473532e-16,-1.0,4,340,3.4965075614664802
10930,C,6.836259277277067,2006,12,6,16,15,16,26,986,-0.8660254037844385,-0.5000000000000004,4,340,3.4965075614664802
10930,C,6.836259277277067,2006,12,6,22,26,22,33,1353,-0.5000000000000004,0.8660254037844384,4,340,3.4965075614664802
10930,X,6.836259277277067,2006,12,13,2,14,2,57,177,0.49999999999999994,0.8660254037844387,4,347,3.4965075614664802
10930,X,6.836259277277067,2006,12,14,21,7,22,26,1346,-0.7071067811865477,0.7071067811865474,4,348,3.4965075614664802
10940,C,6.846943139585379,2007,1,25,6,33,7,58,478,1.0,6.123233995736766e-17,1,25,1.0986122886681098
10940,C,6.846943139585379,2007,1,25,21,32,21,45,1305,-0.7071067811865477,0.7071067811865474,1,25,1.0986122886681098
10980,M,8.182279739259018,2007,12,31,0,37,1,38,98,0.0,1.0,4,365,3.4339872044851463
10989,M,6.897704943128636,2008,3,25,18,36,19,13,1153,-1.0,-1.8369701987210297e-16,1,85,0.6931471805599453
10989,B,8.182279739259018,2008,3,25,4,49,5,4,304,0.8660254037844386,0.5000000000000001,1,85,3.4339872044851463
