0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
13664.0,8.206583614320753,2024.0,5.0,14.0,2.0,3.0,2.0,19.0,139.0,0.4999999999999999,0.8660254037844387,2.0,135.0,3.218875824868201
13664.0,8.206583614320753,2024.0,5.0,14.0,12.0,40.0,13.0,5.0,785.0,1.2246467991473532e-16,-1.0,2.0,135.0,3.218875824868201
13664.0,8.206583614320753,2024.0,5.0,14.0,16.0,46.0,17.0,2.0,1022.0,-0.8660254037844385,-0.5000000000000004,2.0,135.0,3.218875824868201
13664.0,8.206583614320753,2024.0,5.0,14.0,2.0,3.0,2.0,19.0,139.0,0.4999999999999999,0.8660254037844387,2.0,135.0,3.218875824868201
13664.0,8.206583614320753,2024.0,5.0,14.0,12.0,40.0,13.0,5.0,785.0,1.2246467991473532e-16,-1.0,2.0,135.0,3.218875824868201
13682.0,8.206583614320753,2024.0,5.0,14.0,16.0,46.0,17.0,2.0,1022.0,-0.8660254037844385,-0.5000000000000004,2.0,135.0,3.218875824868201
13682.0,8.206583614320753,2024.0,5.0,14.0,2.0,3.0,2.0,19.0,139.0,0.4999999999999999,0.8660254037844387,2.0,135.0,3.218875824868201
13682.0,8.206583614320753,2024.0,5.0,14.0,12.0,40.0,13.0,5.0,785.0,1.2246467991473532e-16,-1.0,2.0,135.0,3.218875824868201
13664.0,8.206583614320753,2024.0,5.0,15.0,8.0,18.0,8.0,52.0,532.0,0.8660254037844387,-0.4999999999999998,2.0,136.0,3.218875824868201
13664.0,8.212297138229768,2024.0,5.0,15.0,14.0,20.0,14.0,51.0,891.0,-0.4999999999999997,-0.8660254037844388,2.0,136.0,1.3862943611198906
8040.0,8.206583614320753,2024.0,5.0,15.0,8.0,18.0,8.0,52.0,532.0,0.8660254037844387,-0.4999999999999998,2.0,136.0,3.218875824868201
8040.0,8.212297138229768,2024.0,5.0,15.0,14.0,20.0,14.0,51.0,891.0,-0.4999999999999997,-0.8660254037844388,2.0,136.0,1.3862943611198906
13664.0,8.206583614320753,2024.0,5.0,15.0,8.0,18.0,8.0,52.0,532.0,0.8660254037844387,-0.4999999999999998,2.0,136.0,3.218875824868201
13664.0,8.212297138229768,2024.0,5.0,15.0,14.0,20.0,14.0,51.0,891.0,-0.4999999999999997,-0.8660254037844388,2.0,136.0,1.3862943611198906
8040.0,8.21554741194707,2024.0,5.0,27.0,6.0,49.0,7.0,25.0,445.0,1.0,6.123233995736766e-17,2.0,148.0,1.3862943611198906
13697.0,8.21554741194707,2024.0,6.0,1.0,8.0,26.0,8.0,58.0,538.0,0.8660254037844387,-0.4999999999999998,2.0,153.0,1.3862943611198906
13697.0,8.21554741194707,2024.0,6.0,1.0,18.0,24.0,18.0,50.0,1130.0,-1.0,-1.8369701987210294e-16,2.0,153.0,1.3862943611198906
13738.0,8.226573474977114,2024.0,7.0,16.0,13.0,11.0,13.0,36.0,816.0,-0.2588190451025208,-0.9659258262890684,3.0,198.0,1.0986122886681098
13744.0,8.226573474977114,2024.0,7.0,16.0,13.0,11.0,13.0,36.0,816.0,-0.2588190451025208,-0.9659258262890684,3.0,198.0,1.0986122886681098
13762.0,8.23403420769204,2024.0,7.0,29.0,2.0,33.0,2.0,43.0,163.0,0.4999999999999999,0.8660254037844387,3.0,211.0,0.6931471805599453
13780.0,8.234299635696253,2024.0,8.0,5.0,13.0,24.0,13.0,54.0,834.0,-0.2588190451025208,-0.9659258262890684,3.0,218.0,1.0986122886681098
13780.0,8.237743803890933,2024.0,8.0,5.0,15.0,18.0,15.0,32.0,932.0,-0.7071067811865471,-0.7071067811865479,3.0,218.0,1.0986122886681098
13780.0,8.234299635696253,2024.0,8.0,5.0,13.0,24.0,13.0,54.0,834.0,-0.2588190451025208,-0.9659258262890684,3.0,218.0,1.0986122886681098
13780.0,8.237743803890933,2024.0,8.0,5.0,15.0,18.0,15.0,32.0,932.0,-0.7071067811865471,-0.7071067811865479,3.0,218.0,1.0986122886681098
13777.0,8.236950048061455,2024.0,8.0,8.0,19.0,1.0,19.0,58.0,1198.0,-0.9659258262890684,0.2588190451025203,3.0,221.0,0.6931471805599453
13784.0,8.23880116587155,2024.0,8.0,14.0,6.0,0.0,7.0,8.0,428.0,1.0,6.123233995736766e-17,3.0,227.0,0.6931471805599453
13825.0,8.249575150000199,2024.0,9.0,14.0,15.0,13.0,15.0,47.0,947.0,-0.7071067811865471,-0.7071067811865479,3.0,258.0,0.6931471805599453
